,id,neg,neu,pos,compound,sentiment_score
445,1474774171687305216,0.143,0.764,0.093,-0.504,Negative
446,1474773755029118977,0.192,0.755,0.053,-0.8439,Negative
447,1474772582515679239,0.0,1.0,0.0,0.0,Neutral
448,1474764292205551626,0.0,1.0,0.0,0.0,Neutral
449,1474760175932293124,0.0,1.0,0.0,0.0,Neutral
450,1474759052223733761,0.0,1.0,0.0,0.0,Neutral
451,1474758707829428228,0.315,0.685,0.0,-0.6808,Negative
452,1474734399165976577,0.0,1.0,0.0,0.0,Neutral
453,1474728865268477954,0.0,0.787,0.213,0.4019,Positive
454,1474728513282338817,0.0,1.0,0.0,0.0,Neutral
455,1474704637936689155,0.06,0.68,0.26,0.7319,Positive
456,1474701288382382085,0.059,0.841,0.1,0.2787,Positive
457,1474700425442074627,0.0,0.616,0.384,0.9622,Positive
458,1474699279616798725,0.179,0.786,0.035,-0.8254,Negative
459,1474696741807001602,0.044,0.605,0.351,0.9288,Positive
460,1474695645349158912,0.0,0.685,0.315,0.3182,Positive
461,1474683943186472964,0.0,0.753,0.247,0.3182,Positive
462,1474669992209797121,0.0,1.0,0.0,0.0,Neutral
463,1474669935154630659,0.0,1.0,0.0,0.0,Neutral
464,1474661835081064448,0.0,1.0,0.0,0.0,Neutral
465,1474653991099252737,0.0,0.833,0.167,0.25,Positive
466,1474643445851385860,0.0,1.0,0.0,0.0,Neutral
467,1474638808171778052,0.065,0.935,0.0,-0.4897,Negative
468,1474614281450639361,0.0,0.775,0.225,0.4939,Positive
469,1474613754671157249,0.0,1.0,0.0,0.0,Neutral
470,1474613690657763330,0.0,0.789,0.211,0.4939,Positive
471,1474613663659020288,0.0,1.0,0.0,0.0,Neutral
472,1474613279011991555,0.0,0.775,0.225,0.4939,Positive
473,1474613134727909376,0.0,0.775,0.225,0.4939,Positive
474,1474612903458209793,0.0,1.0,0.0,0.0,Neutral
475,1474612820373245955,0.0,0.789,0.211,0.4939,Positive
476,1474612698532892674,0.0,0.775,0.225,0.4939,Positive
477,1474612389999828994,0.0,0.789,0.211,0.4939,Positive
478,1474612270277619715,0.0,0.789,0.211,0.4939,Positive
479,1474612021911977984,0.0,0.775,0.225,0.4939,Positive
480,1474609847635226625,0.0,0.922,0.078,0.4019,Positive
481,1474606703941402624,0.0,0.711,0.289,0.7845,Positive
482,1474606535963643906,0.0,0.676,0.324,0.3382,Positive
483,1474606503986221057,0.137,0.737,0.126,-0.1027,Negative
484,1474605937499394054,0.0,0.626,0.374,0.3382,Positive
485,1474605780997312514,0.128,0.669,0.203,0.3818,Positive
486,1474604576867246081,0.208,0.792,0.0,-0.7845,Negative
487,1474593142963802112,0.0,0.976,0.024,0.0772,Positive
488,1474586100798660611,0.0,0.781,0.219,0.6369,Positive
489,1474576500082950148,0.286,0.714,0.0,-0.6124,Negative
490,1474564421804445699,0.338,0.662,0.0,-0.93,Negative
491,1474534007597527040,0.12,0.743,0.138,0.0,Neutral
492,1474526288278958088,0.0,0.472,0.528,0.7717,Positive
493,1474523478959308802,0.0,1.0,0.0,0.0,Neutral
494,1474516071931650053,0.0,1.0,0.0,0.0,Neutral
495,1474514238001528844,0.151,0.748,0.101,-0.1779,Negative
496,1474503583206821888,0.08,0.788,0.132,0.501,Positive
497,1474495463596302336,0.026,0.786,0.188,0.8465,Positive
498,1474493663765929984,0.026,0.771,0.203,0.8854,Positive
499,1474489539473281024,0.245,0.755,0.0,-0.6705,Negative
500,1474475439313731587,0.145,0.855,0.0,-0.296,Negative
501,1474473164897808384,0.095,0.711,0.194,0.4489,Positive
502,1474466489994555394,0.113,0.64,0.246,0.4019,Positive
503,1474462710347837442,0.0,1.0,0.0,0.0,Neutral
504,1474458714438520838,0.0,0.902,0.098,0.4449,Positive
505,1474458386125238279,0.0,0.961,0.039,0.0258,Neutral
506,1474457055717064707,0.086,0.727,0.188,0.7667,Positive
507,1474448478592020480,0.0,1.0,0.0,0.0,Neutral
508,1474439863361548288,0.0,0.58,0.42,0.5599,Positive
509,1474433404959703048,0.103,0.746,0.151,0.4329,Positive
510,1474433345807388696,0.103,0.746,0.151,0.4329,Positive
511,1474433304686432276,0.103,0.746,0.151,0.4329,Positive
512,1474433196846637059,0.1,0.753,0.147,0.4329,Positive
513,1474433097752096772,0.1,0.753,0.147,0.4329,Positive
514,1474431417618731028,0.597,0.403,0.0,-0.9569,Negative
515,1474428906614640642,0.094,0.732,0.174,0.3182,Positive
516,1474413537627881472,0.073,0.89,0.037,-0.3071,Negative
517,1474398314607296514,0.0,1.0,0.0,0.0,Neutral
518,1474396077847715852,0.0,1.0,0.0,0.0,Neutral
519,1474384134957064193,0.0,0.826,0.174,0.759,Positive
520,1474375122219843591,0.0,0.704,0.296,0.5826,Positive
521,1474370513485058053,0.0,1.0,0.0,0.0,Neutral
522,1474367190132477954,0.0,0.879,0.121,0.358,Positive
523,1474363686433304583,0.0,1.0,0.0,0.0,Neutral
524,1474356453821587469,0.0,1.0,0.0,0.0,Neutral
525,1474356306626682900,0.0,1.0,0.0,0.0,Neutral
526,1474348856921899008,0.074,0.82,0.106,0.0147,Neutral
527,1474336780690227202,0.044,0.605,0.351,0.9288,Positive
528,1474334243639726080,0.102,0.717,0.181,0.2732,Positive
529,1474334242683244547,0.0,0.873,0.127,0.6597,Positive
530,1474333842781655042,0.0,0.643,0.357,0.836,Positive
531,1474333548089905155,0.0,0.787,0.213,0.4019,Positive
532,1474333325674307585,0.08,0.769,0.152,0.6863,Positive
533,1474332613494161408,0.0,1.0,0.0,0.0,Neutral
534,1474330080373620769,0.0,1.0,0.0,0.0,Neutral
535,1474324622757838874,0.0,0.632,0.368,0.872,Positive
536,1474320163310735361,0.0,0.8,0.2,0.8591,Positive
537,1474316285848829979,0.0,0.628,0.372,0.7717,Positive
538,1474314495543681024,0.112,0.727,0.161,0.2023,Positive
539,1474309945411596288,0.0,1.0,0.0,0.0,Neutral
540,1474308624071610370,0.087,0.581,0.332,0.6808,Positive
541,1474287128146235394,0.22,0.727,0.053,-0.8481,Negative
542,1474285156198502403,0.104,0.695,0.201,0.3612,Positive
543,1474282392911241238,0.128,0.771,0.102,-0.1027,Negative
544,1474278900121362472,0.0,1.0,0.0,0.0,Neutral
545,1474277787020181504,0.0,1.0,0.0,0.0,Neutral
546,1474273771980673026,0.0,1.0,0.0,0.0,Neutral
547,1474273649054081047,0.184,0.816,0.0,-0.7835,Negative
548,1474260284818681863,0.0,1.0,0.0,0.0,Neutral
549,1474247092491202573,0.0,1.0,0.0,0.0,Neutral
550,1474245397497454592,0.0,0.774,0.226,0.8779,Positive
551,1474243937644785679,0.0,0.847,0.153,0.4019,Positive
552,1474243827003240449,0.0,0.774,0.226,0.8779,Positive
553,1474237604606316544,0.0,0.71,0.29,0.4329,Positive
554,1474229145701814274,0.149,0.814,0.038,-0.784,Negative
555,1474197878826422274,0.0,1.0,0.0,0.0,Neutral
556,1474178663847505927,0.0,1.0,0.0,0.0,Neutral
557,1474174390292074496,0.0,1.0,0.0,0.0,Neutral
558,1474170938362982415,0.106,0.772,0.122,-0.0268,Neutral
559,1474158384660291593,0.0,1.0,0.0,0.0,Neutral
560,1474152547564679174,0.0,1.0,0.0,0.0,Neutral
561,1474146739431120902,0.078,0.922,0.0,-0.466,Negative
562,1474145943050203148,0.0,0.956,0.044,0.0258,Neutral
563,1474138799991144452,0.0,1.0,0.0,0.0,Neutral
564,1474137788333408268,0.0,1.0,0.0,0.0,Neutral
565,1474137713498595338,0.0,1.0,0.0,0.0,Neutral
566,1474137656904884227,0.0,1.0,0.0,0.0,Neutral
567,1474137560486137862,0.0,1.0,0.0,0.0,Neutral
568,1474137454944919552,0.0,1.0,0.0,0.0,Neutral
569,1474137309423484932,0.0,1.0,0.0,0.0,Neutral
570,1474137262640222208,0.0,1.0,0.0,0.0,Neutral
571,1474137188573011975,0.0,1.0,0.0,0.0,Neutral
572,1474137145493405697,0.0,1.0,0.0,0.0,Neutral
573,1474137060701351936,0.0,1.0,0.0,0.0,Neutral
574,1474129825480814594,0.103,0.746,0.151,0.4329,Positive
575,1474122093725954058,0.082,0.755,0.163,0.4019,Positive
576,1474114810157617152,0.0,1.0,0.0,0.0,Neutral
577,1474110055968649224,0.0,0.852,0.148,0.7543,Positive
578,1474109529780543497,0.483,0.517,0.0,-0.4215,Negative
579,1474092258739822597,0.169,0.791,0.04,-0.8827,Negative
580,1474088312608538627,0.0,1.0,0.0,0.0,Neutral
581,1474087594552086535,0.0,1.0,0.0,0.0,Neutral
582,1474084286957510658,0.0,0.886,0.114,0.4767,Positive
583,1474083561623937025,0.0,1.0,0.0,0.0,Neutral
584,1474055919021412356,0.0,1.0,0.0,0.0,Neutral
585,1474038768948576259,0.0,1.0,0.0,0.0,Neutral
586,1474038700795330561,0.0,1.0,0.0,0.0,Neutral
587,1474028383923146752,0.0,0.946,0.054,0.3612,Positive
588,1473994064504623104,0.166,0.594,0.241,0.34,Positive
589,1473973754761867267,0.0,0.758,0.242,0.8203,Positive
590,1473965442150518787,0.087,0.722,0.191,0.6808,Positive
591,1473954037250756611,0.0,1.0,0.0,0.0,Neutral
592,1473952151101755392,0.0,0.915,0.085,0.3239,Positive
593,1473946600963657734,0.056,0.732,0.212,0.7227,Positive
594,1473946019415134212,0.0,1.0,0.0,0.0,Neutral
595,1473935433587249155,0.171,0.581,0.248,0.34,Positive
596,1473922186797027328,0.0,0.679,0.321,0.8957,Positive
597,1473912774589829126,0.0,1.0,0.0,0.0,Neutral
598,1473903096317325312,0.045,0.803,0.152,0.636,Positive
599,1473875232125456384,0.0,1.0,0.0,0.0,Neutral
600,1473871963500204036,0.0,0.37,0.63,0.34,Positive
601,1473835107324735489,0.0,0.609,0.391,0.9041,Positive
602,1473822369198211074,0.077,0.765,0.158,0.4767,Positive
603,1473764575002738696,0.0,1.0,0.0,0.0,Neutral
604,1473764222534303753,0.0,1.0,0.0,0.0,Neutral
605,1473759466042572809,0.0,0.69,0.31,0.4019,Positive
606,1473751465692905474,0.091,0.874,0.034,-0.4563,Negative
607,1473750764933861376,0.0,0.792,0.208,0.6705,Positive
608,1473743601184165890,0.0,1.0,0.0,0.0,Neutral
609,1473740537702322179,0.081,0.919,0.0,-0.296,Negative
610,1473728915051012104,0.08,0.764,0.156,0.3169,Positive
611,1473724347718279177,0.171,0.581,0.248,0.34,Positive
612,1473714792628162560,0.585,0.415,0.0,-0.6408,Negative
613,1473714535987134467,0.444,0.556,0.0,-0.6115,Negative
614,1473713802667610113,0.0,0.862,0.138,0.5228,Positive
615,1473712595907534860,0.0,1.0,0.0,0.0,Neutral
616,1473709759220097025,0.176,0.667,0.158,-0.2047,Negative
617,1473707070297972739,0.0,0.862,0.138,0.6808,Positive
618,1473699620035387402,0.0,0.762,0.238,0.3612,Positive
619,1473697468181360657,0.094,0.854,0.052,-0.2796,Negative
620,1473682651773120527,0.137,0.66,0.203,0.0772,Positive
621,1473664335645974534,0.0,1.0,0.0,0.0,Neutral
622,1473663507900026883,0.0,1.0,0.0,0.0,Neutral
623,1473662924925415431,0.0,1.0,0.0,0.0,Neutral
624,1473662243598487555,0.128,0.658,0.214,0.3182,Positive
625,1473647876379140102,0.117,0.74,0.143,0.128,Positive
626,1473646111848124431,0.076,0.765,0.159,0.6395,Positive
627,1473639995382452229,0.093,0.807,0.099,0.0516,Positive
628,1473639914658951171,0.093,0.807,0.099,0.0516,Positive
629,1473639868077346821,0.0,1.0,0.0,0.0,Neutral
630,1473639788238364679,0.093,0.807,0.099,0.0516,Positive
631,1473639589852053506,0.093,0.807,0.099,0.0516,Positive
632,1473639400441409538,0.09,0.813,0.096,0.0516,Positive
633,1473639279947485184,0.096,0.801,0.103,0.0516,Positive
634,1473639225346359297,0.096,0.801,0.103,0.0516,Positive
635,1473639167166861321,0.096,0.801,0.103,0.0516,Positive
636,1473639094429224964,0.096,0.801,0.103,0.0516,Positive
637,1473639043174834179,0.096,0.801,0.103,0.0516,Positive
638,1473638937402871810,0.096,0.801,0.103,0.0516,Positive
639,1473638851247632396,0.09,0.813,0.096,0.0516,Positive
640,1473633870205571081,0.101,0.899,0.0,-0.6688,Negative
641,1473628788080656391,0.149,0.752,0.099,-0.1779,Negative
642,1473616549663674372,0.0,0.901,0.099,0.5423,Positive
643,1473608530829529089,0.0,0.769,0.231,0.4019,Positive
644,1473604295320760323,0.193,0.807,0.0,-0.4767,Negative
645,1473603374062964739,0.0,1.0,0.0,0.0,Neutral
646,1473603262452539393,0.0,0.847,0.153,0.6808,Positive
647,1473602973808926722,0.037,0.691,0.273,0.8628,Positive
648,1473597453446172674,0.0,1.0,0.0,0.0,Neutral
649,1473572449056874499,0.0,0.723,0.277,0.7096,Positive
650,1473569824987131905,0.0,0.584,0.416,0.7506,Positive
651,1473569306067841031,0.046,0.714,0.24,0.886,Positive
652,1473569130993401856,0.0,0.816,0.184,0.6369,Positive
653,1473566799245496324,0.161,0.726,0.113,-0.3473,Negative
654,1473563767933911040,0.0,1.0,0.0,0.0,Neutral
655,1473557255836557313,0.0,1.0,0.0,0.0,Neutral
656,1473538742963122176,0.0,0.775,0.225,0.4939,Positive
657,1473538469808926724,0.074,0.753,0.174,0.5939,Positive
658,1473538131911655425,0.0,0.649,0.351,0.7579,Positive
659,1473533491128066052,0.092,0.908,0.0,-0.5778,Negative
660,1473532573146128389,0.151,0.748,0.101,-0.1779,Negative
661,1473531691146825729,0.341,0.541,0.119,-0.6249,Negative
662,1473515665407447041,0.0,1.0,0.0,0.0,Neutral
663,1473511918232948738,0.316,0.684,0.0,-0.5719,Negative
664,1473492737702100996,0.0,0.588,0.412,0.8718,Positive
665,1473490480629379075,0.143,0.857,0.0,-0.7469,Negative
666,1473487349460135941,0.0,1.0,0.0,0.0,Neutral
667,1473470672416477185,0.156,0.715,0.129,0.1093,Positive
668,1473469856397803521,0.563,0.252,0.185,-0.6705,Negative
669,1473462794548912129,0.0,0.806,0.194,0.34,Positive
670,1473435912797405187,0.0,1.0,0.0,0.0,Neutral
671,1473427281657929737,0.053,0.9,0.047,-0.0516,Negative
672,1473406492934303744,0.259,0.741,0.0,-0.5994,Negative
673,1473400514591301632,0.159,0.779,0.062,-0.5037,Negative
674,1473394640476938246,0.0,0.681,0.319,0.5791,Positive
675,1473385054378377229,0.0,0.769,0.231,0.6369,Positive
676,1473384946601504769,0.0,1.0,0.0,0.0,Neutral
677,1473383083005075456,0.0,1.0,0.0,0.0,Neutral
678,1473376935677997062,0.0,1.0,0.0,0.0,Neutral
679,1473371750205296640,0.043,0.617,0.34,0.9248,Positive
680,1473371638079148034,0.018,0.692,0.29,0.9523,Positive
681,1473370980714168327,0.307,0.693,0.0,-0.8555,Negative
682,1473369490247274503,0.445,0.506,0.049,-0.9764,Negative
683,1473359340304166915,0.0,0.312,0.688,0.296,Positive
684,1473344548793294848,0.043,0.617,0.34,0.9248,Positive
685,1473337986397847552,0.095,0.859,0.046,-0.3818,Negative
686,1473330245877088262,0.0,0.657,0.343,0.2714,Positive
687,1473330157012324366,0.083,0.917,0.0,-0.25,Negative
688,1473296293879500800,0.0,0.801,0.199,0.2481,Positive
689,1473296192670945281,0.0,0.722,0.278,0.6124,Positive
690,1473295990761394180,0.2,0.8,0.0,-0.7383,Negative
691,1473283584693727232,0.0,0.694,0.306,0.296,Positive
692,1473267732632289287,0.0,0.653,0.347,0.8934,Positive
693,1473260716476223488,0.0,1.0,0.0,0.0,Neutral
694,1473259666113138693,0.0,1.0,0.0,0.0,Neutral
695,1473253773510336513,0.0,1.0,0.0,0.0,Neutral
696,1473253296357863424,0.0,0.873,0.127,0.5423,Positive
697,1473252083142823936,0.0,0.74,0.26,0.8316,Positive
698,1473251580048596995,0.0,0.74,0.26,0.8316,Positive
699,1473250962236084229,0.0,0.81,0.19,0.6597,Positive
700,1473250138210508800,0.0,0.747,0.253,0.8316,Positive
701,1473249800921358337,0.0,0.74,0.26,0.8316,Positive
702,1473249620117491713,0.0,0.74,0.26,0.8316,Positive
703,1473248931240833024,0.0,0.74,0.26,0.8316,Positive
704,1473248726927831044,0.0,0.747,0.253,0.8316,Positive
705,1473248025564770307,0.034,0.735,0.231,0.8176,Positive
706,1473237778783944709,0.133,0.867,0.0,-0.3818,Negative
707,1473230728221573130,0.072,0.928,0.0,-0.4939,Negative
708,1473225547245367300,0.0,0.901,0.099,0.5423,Positive
709,1473215398845849603,0.0,0.627,0.373,0.8885,Positive
710,1473205752969842694,0.0,1.0,0.0,0.0,Neutral
711,1473204109561921536,0.0,1.0,0.0,0.0,Neutral
712,1473194219628113922,0.04,0.784,0.176,0.7757,Positive
713,1473179807282184200,0.0,1.0,0.0,0.0,Neutral
714,1473170045249495043,0.0,1.0,0.0,0.0,Neutral
715,1473161262360150019,0.0,1.0,0.0,0.0,Neutral
716,1473161138431049728,0.0,1.0,0.0,0.0,Neutral
717,1473160937712590850,0.0,1.0,0.0,0.0,Neutral
718,1473155988052082689,0.183,0.817,0.0,-0.5853,Negative
719,1473148227943747587,0.042,0.625,0.333,0.9248,Positive
720,1473147290135138304,0.23,0.724,0.046,-0.8718,Negative
721,1473127473189728257,0.0,0.253,0.747,0.7096,Positive
722,1473126673058983936,0.135,0.774,0.091,-0.598,Negative
723,1473126209529786381,0.203,0.353,0.444,0.9843,Positive
724,1473125996224294912,0.0,0.694,0.306,0.5473,Positive
725,1473125188694777856,0.0,1.0,0.0,0.0,Neutral
726,1473124566188711941,0.0,1.0,0.0,0.0,Neutral
727,1473123121871872003,0.0,1.0,0.0,0.0,Neutral
728,1473119699546353665,0.0,1.0,0.0,0.0,Neutral
729,1473110433108160514,0.0,1.0,0.0,0.0,Neutral
730,1473097409664368640,0.352,0.534,0.114,-0.9567,Negative
731,1473084354394042371,0.147,0.853,0.0,-0.7959,Negative
732,1473082577191800832,0.0,0.568,0.432,0.5859,Positive
733,1473081539109949442,0.0,0.707,0.293,0.4404,Positive
734,1473079269605658631,0.0,1.0,0.0,0.0,Neutral
735,1473079080916373507,0.0,0.719,0.281,0.8225,Positive
736,1473071022324609025,0.0,1.0,0.0,0.0,Neutral
737,1473061197981405185,0.124,0.876,0.0,-0.7283,Negative
738,1473053009202790402,0.078,0.792,0.13,0.2899,Positive
739,1473030900011212807,0.0,1.0,0.0,0.0,Neutral
740,1473013914560516108,0.0,1.0,0.0,0.0,Neutral
741,1472998815867232259,0.062,0.787,0.152,0.4939,Positive
742,1472994961335500806,0.093,0.757,0.15,0.4427,Positive
743,1472983833905709062,0.0,0.794,0.206,0.3818,Positive
744,1472970929017802755,0.0,0.417,0.583,0.4215,Positive
745,1472967085953191938,0.359,0.641,0.0,-0.4215,Negative
746,1472966622822338565,0.0,1.0,0.0,0.0,Neutral
747,1472966567839379459,0.0,1.0,0.0,0.0,Neutral
748,1472966453406035970,0.211,0.789,0.0,-0.5859,Negative
749,1472966426273140753,0.0,0.854,0.146,0.6478,Positive
750,1472966314423558148,0.0,1.0,0.0,0.0,Neutral
751,1472966135142359045,0.0,0.932,0.068,0.5499,Positive
752,1472965680416706560,0.235,0.583,0.182,-0.186,Negative
753,1472965639337922570,0.0,1.0,0.0,0.0,Neutral
754,1472965563941105666,0.0,0.769,0.231,0.765,Positive
755,1472965367479812106,0.042,0.625,0.333,0.9248,Positive
756,1472965194783412224,0.0,1.0,0.0,0.0,Neutral
757,1472965123073581066,0.038,0.791,0.172,0.7869,Positive
758,1472964564656566272,0.021,0.895,0.084,0.4812,Positive
759,1472963612931248129,0.066,0.68,0.255,0.7778,Positive
760,1472961068838408193,0.045,0.856,0.099,0.5187,Positive
761,1472960954300342286,0.213,0.787,0.0,-0.4019,Negative
762,1472949760801792002,0.0,0.851,0.149,0.5927,Positive
763,1472949563380187139,0.0,0.549,0.451,0.6249,Positive
764,1472946349330952192,0.0,1.0,0.0,0.0,Neutral
765,1472943943373361154,0.0,1.0,0.0,0.0,Neutral
766,1472938318648152066,0.048,0.686,0.266,0.8597,Positive
767,1472932302615425029,0.129,0.791,0.08,-0.3311,Negative
768,1472929449171513348,0.0,1.0,0.0,0.0,Neutral
769,1472928871897042949,0.0,0.645,0.355,0.5106,Positive
770,1472928669647704064,0.239,0.761,0.0,-0.296,Negative
771,1472928521177772038,0.218,0.578,0.204,-0.406,Negative
772,1472911104003424262,0.307,0.693,0.0,-0.7964,Negative
773,1472902887256768519,0.155,0.683,0.161,0.0516,Positive
774,1472889412929347589,0.0,1.0,0.0,0.0,Neutral
775,1472888383714340864,0.036,0.797,0.167,0.7845,Positive
776,1472887572594663434,0.115,0.578,0.306,0.6817,Positive
777,1472887487689277440,0.0,0.812,0.188,0.8922,Positive
778,1472881748673499142,0.0,0.812,0.188,0.8922,Positive
779,1472881676665638916,0.0,0.812,0.188,0.8922,Positive
780,1472881653727039492,0.0,0.812,0.188,0.8922,Positive
781,1472881611293212675,0.0,0.812,0.188,0.8922,Positive
782,1472881587196997636,0.0,0.815,0.185,0.8922,Positive
783,1472881539797168141,0.0,0.812,0.188,0.8922,Positive
784,1472881506662207495,0.0,0.812,0.188,0.8922,Positive
785,1472881486412058630,0.0,0.812,0.188,0.8922,Positive
786,1472881453776179200,0.0,0.812,0.188,0.8922,Positive
787,1472881423832993798,0.0,0.812,0.188,0.8922,Positive
788,1472880998971060229,0.0,0.812,0.188,0.8922,Positive
789,1472880975201935366,0.0,0.812,0.188,0.8922,Positive
790,1472880876614782977,0.0,0.812,0.188,0.8922,Positive
791,1472880823472988165,0.0,0.812,0.188,0.8922,Positive
792,1472875297280172033,0.0,0.773,0.227,0.6124,Positive
793,1472872274051178498,0.0,0.748,0.252,0.6597,Positive
794,1472872071004925957,0.0,0.856,0.144,0.4019,Positive
795,1472871984178647042,0.0,0.856,0.144,0.4019,Positive
796,1472871713641750538,0.0,0.769,0.231,0.4019,Positive
797,1472871610625499144,0.0,0.856,0.144,0.4019,Positive
798,1472871434749988867,0.0,0.856,0.144,0.4019,Positive
799,1472871098458980358,0.058,0.82,0.121,0.429,Positive
800,1472871056750911488,0.063,0.807,0.13,0.429,Positive
801,1472870977180688392,0.063,0.807,0.13,0.429,Positive
802,1472870923632062464,0.063,0.807,0.13,0.429,Positive
803,1472870695612956674,0.061,0.814,0.126,0.429,Positive
804,1472870231504793600,0.0,0.865,0.135,0.6908,Positive
805,1472869800766492673,0.0,0.865,0.135,0.6908,Positive
806,1472869588929069057,0.0,0.865,0.135,0.6908,Positive
807,1472869362524692486,0.0,0.865,0.135,0.6908,Positive
808,1472869245331685380,0.0,0.868,0.132,0.6908,Positive
809,1472869124799881219,0.0,0.865,0.135,0.6908,Positive
810,1472869029467598853,0.0,0.865,0.135,0.6908,Positive
811,1472868992381595648,0.0,0.865,0.135,0.6908,Positive
812,1472868454566969351,0.0,0.868,0.132,0.6908,Positive
813,1472868398409388033,0.0,0.865,0.135,0.6908,Positive
814,1472867786489745408,0.0,0.809,0.191,0.8393,Positive
815,1472867717531242501,0.0,0.809,0.191,0.8393,Positive
816,1472866554505142272,0.0,0.909,0.091,0.5106,Positive
817,1472865201624072194,0.0,0.764,0.236,0.8393,Positive
818,1472865079431507970,0.0,0.77,0.23,0.8393,Positive
819,1472864142742765573,0.0,0.806,0.194,0.7572,Positive
820,1472863438850437120,0.0,0.809,0.191,0.8393,Positive
821,1472862602627895301,0.0,0.785,0.215,0.6369,Positive
822,1472861881471746049,0.087,0.744,0.168,0.3612,Positive
823,1472859595903483904,0.0,1.0,0.0,0.0,Neutral
